CODES,DESCRIPTION,UNIT_1_TAX,UNIT_2_TAX,UNIT_3_TAX,UNIT,WEIGHT,STD,IM_STD,EX_STD
60062300005,"Other knitted or crocheted fabrics of  cotton, of yarns of different colors",10 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",10 PERCENT,MTK,KGM,,MW0,
60062400004,"Other knitted or crocheted fabrics of  cotton, printed",10 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",10 PERCENT,MTK,KGM,,MW0,
60063110003,"Other knitted or crocheted fabrics of  synthetic fibres, unbleached",10 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",10 PERCENT,MTK,KGM,,MW0,
60063120001,"Other knitted or crocheted fabrics of  synthetic fibres, bleached",10 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",10 PERCENT,MTK,KGM,,MW0,
60063200004,"Other knitted or crocheted fabrics of  synthetic fibres, dyed",10 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",10 PERCENT,MTK,KGM,,MW0,
60063300003,"Other knitted or crocheted fabrics of  synthetic fibres, of yarns of different colors",10 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",10 PERCENT,MTK,KGM,,MW0,
60063400002,"Other knitted or crocheted fabrics of  synthetic fibres, printed",10 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",10 PERCENT,MTK,KGM,,MW0,
60064110001,"Other knitted or crocheted fabrics of  artificial fibres, unbleached",10 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",10 PERCENT,MTK,KGM,,MW0,
60064120009,"Other knitted or crocheted fabrics of  artificial fibres, bleached",10 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",10 PERCENT,MTK,KGM,,MW0,
60064200002,"Other knitted or crocheted fabrics of  artificial fibres, dyed",10 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",10 PERCENT,MTK,KGM,,MW0,
60064300001,"Other knitted or crocheted fabrics of  artificial fibres, of yarns of different colors",10 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",10 PERCENT,MTK,KGM,,MW0,
60064400000,"Other knitted or crocheted fabrics of  artificial fibres, printed",10 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",10 PERCENT,MTK,KGM,,MW0,
60069010001,Other knitted or crocheted fabrics of silk,10 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",20 PERCENT,MTK,KGM,,,
60069090004,Other knitted or crocheted fabrics of other textile materials,10 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",10 PERCENT,MTK,KGM,,MW0,
61012000002,"Men's or boys' overcoats, car-coats, capes, cloaks, anoraks (including ski-jackets), wind-cheaters, wind-jackets and similar articles, knitted or crocheted, of cotton",12 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",12.5 PERCENT,DZN,KGM,,,
61013000000,"Men's or boys' overcoats, car-coats, capes, cloaks, anoraks (including ski-jackets), wind-cheater, wind-jackets and similar articles, knitted or crocheted, of man-made fibres",12 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",17.5 PERCENT,DZN,KGM,,,
61019010005,"Men's or boys' overcoats, car-coats, capes, cloaks, anoraks (including ski-jackets), wind-cheater, wind-jackets and similar articles, knitted or crocheted, of silk or silk waste",12 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",20 PERCENT,DZN,KGM,,,
61019020003,"Men's or boys' overcoats, car-coats, capes, cloaks, anoraks (including ski-jackets), wind-cheaters, wind-jackets and similar articles, knitted or crocheted, of wool or fine animal hair",12 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",12.5 PERCENT,DZN,KGM,,,
61019090008,"Men's or boys' overcoats, car-coats, capes, cloaks, anoraks (including ski-jackets), wind-cheater, wind-jackets and similar articles, knitted or crocheted, of other textile materials",12 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",12.5 PERCENT,DZN,KGM,,,
61021000003,"Women's or girls' overcoats, car-coats, capes, cloaks, anoraks (including ski-jackets), wind-cheater, wind-jackets and similar articles, knitted or crocheted, of wool or fine animal hair",10.5 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",12.5 PERCENT,DZN,KGM,,,
61022000001,"Women's or girls' overcoats, car-coats, capes, cloaks, anoraks (including ski-jackets), wind-cheater, wind-jackets and similar articles, knitted or crocheted, of cotton",10.5 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",12.5 PERCENT,DZN,KGM,,,
61023000009,"Women's or girls' overcoats, car-coats, capes, cloaks, anoraks (including ski-jackets), wind-cheater, wind-jackets and similar articles, knitted or crocheted, of man-made fibres",12 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",12.5 PERCENT,DZN,KGM,,,
61029010004,"Women's or girls' overcoats, car-coats, capes, cloaks, anoraks (including ski-jackets) wind-cheater, wind-jackets and similar articles, knitted or crocheted, of silk or silk waste",12 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",20 PERCENT,DZN,KGM,,,
61029090007,"Women's or girls' overcoats, car-coats, capes, cloaks, anoraks (including ski-jackets), wind-cheater, wind-jackets and similar articles, knitted or crocheted, of other textile materials",12 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",12.5 PERCENT,DZN,KGM,,,
61031010000,"Men's or boys' suits, knitted or crocheted, of wool or fine animal hair",12 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",12.5 PERCENT,DZN,KGM,,,
61031020008,"Men's or boys' suits, knitted or crocheted, of synthetic fibres",12 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",12.5 PERCENT,DZN,KGM,,,
61031030006,"Men's or boys' suits, knitted or crocheted, of silk or silk waste",12 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",20 PERCENT,DZN,KGM,,,
61031040004,"Men's or boys' suits, knitted or crocheted, of artificial fibres",12 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",12.5 PERCENT,DZN,KGM,,,
61031050001,"Men's or boys' suits, knitted or crocheted, of cotton",12 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",12.5 PERCENT,DZN,KGM,,,
61031090003,"Men's or boys' suits, knitted or crocheted, of other textile materials",12 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",12.5 PERCENT,DZN,KGM,,,
61032200008,"Men's or boys' ensembles, knitted or crocheted, of cotton",10.5 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",12.5 PERCENT,DZN,KGM,,,
61032300007,"Men's or boys' ensembles, knitted or crocheted, of synthetic fibres",12 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",12.5 PERCENT,DZN,KGM,,,
61032910009,"Men's or boys' ensembles, knitted or crocheted, of silk or silk waste",12 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",20 PERCENT,DZN,KGM,,,
61032920007,"Men's or boys' ensembles, knitted or crocheted, of artificial fibres",12 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",12.5 PERCENT,DZN,KGM,,,
61032930005,"Men's or boys' ensembles, knitted or crocheted, of wool or fine animal hair",12 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",12.5 PERCENT,DZN,KGM,,,
61032990002,"Men's or boys' ensembles, knitted or crocheted, of other textile materials",12 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",12.5 PERCENT,DZN,KGM,,,
61033100007,"Men's or boys' jackets and blazers, knitted or crocheted, of wool or fine animal hair",12 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",12.5 PERCENT,DZN,KGM,,,
61033200006,"Men's or boys' jackets and blazers, knitted or crocheted, of cotton",10.5 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",12.5 PERCENT,DZN,KGM,,,
61033300005,"Men's or boys' jackets and blazers, knitted or crocheted, of synthetic fibres",10.5 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",12.5 PERCENT,DZN,KGM,,,
61033910007,"Men's or boys' jackets and blazers, knitted or crocheted, of silk or silk waste",12 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",20 PERCENT,DZN,KGM,,,
61033920005,"Men's or boys' jackets and blazers, knitted or crocheted, of artificial fibres",12 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",12.5 PERCENT,DZN,KGM,,,
61033990000,"Men's or boys' jackets and blazers, knitted or crocheted, of other textile materials",12 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",12.5 PERCENT,DZN,KGM,,,
61034110003,"Men's or boys' trousers, breeches and shorts, knitted or crocheted, of wool or fine animal hair",12 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",12.5 PERCENT,DZN,KGM,,,
61034120001,"Men's or boys' bib and brace overalls, knitted or crocheted, of wool or fine animal hair",12 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",12.5 PERCENT,DZN,KGM,,,
61034210002,"Men's or boys' trousers, breeches and shorts, knitted or crocheted, of cotton",10.5 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",12.5 PERCENT,DZN,KGM,,,
61034220000,"Men's or boys' bib and brace overalls, knitted or crocheted, of cotton",12 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",12.5 PERCENT,DZN,KGM,,,
61034310001,"Men's or boys' trousers, breeches and shorts, knitted or crocheted, of synthetic fibres",12 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",12.5 PERCENT,DZN,KGM,,,
61034320009,"Men's or boys' bib and brace overalls, knitted or crocheted, of synthetic fibres",12 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",12.5 PERCENT,DZN,KGM,,,
61034911004,"Men's or boys' trousers, breeches and shorts, knitted or crocheted, of silk or silk waste",12 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",20 PERCENT,DZN,KGM,,,
61034912003,"Men's or boys' bib and brace overalls, knitted or crocheted, of silk or silk waste",12 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",20 PERCENT,DZN,KGM,,,
61034921002,"Men's or boys' trousers, breeches and shorts, knitted or crocheted, of artificial fibres",12 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",12.5 PERCENT,DZN,KGM,,,
61034922001,"Men's or boys' bib and brace overalls, knitted or crocheted, of artificial fibres",12 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",12.5 PERCENT,DZN,KGM,,,
61034991007,"Men's or boys' trousers, breeches and shorts, knitted or crocheted, of other textile materials",12 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",12.5 PERCENT,DZN,KGM,,,
61034992006,"Men's or boys' bib and brace overalls, knitted or crocheted, of other textile materials",12 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",12.5 PERCENT,DZN,KGM,,,
61041300008,"Women's or girls' suits, knitted or crocheted, of synthetic fibres",12 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",12.5 PERCENT,DZN,KGM,,,
61041910000,"Women's or girls' suits, knitted or crocheted, of silk or silk waste",12 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",20 PERCENT,DZN,KGM,,,
61041920008,"Women's or girls' suits, knitted or crocheted, of artificial fibres",12 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",12.5 PERCENT,DZN,KGM,,,
61041930006,"Women's or girls' suits, knitted or crocheted, of wool or fine animal hair",12 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",12.5 PERCENT,DZN,KGM,,,
61041940004,"Women's or girls' suits, knitted or crocheted, of cotton",12 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",12.5 PERCENT,DZN,KGM,,,
61041990003,"Women's or girls' suits, knitted or crocheted, of other textile materials",12 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",12.5 PERCENT,DZN,KGM,,,
61042200007,"Women's or girls' ensembles, knitted or crocheted, of cotton",10.5 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",12.5 PERCENT,DZN,KGM,,,
61042300006,"Women's or girls' ensembles, knitted or crocheted, of synthetic fibres",12 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",12.5 PERCENT,DZN,KGM,,,
61042910008,"Women's or girls' ensembles, knitted or crocheted, of silk or silk waste",12 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",20 PERCENT,DZN,KGM,,,
61042920006,"Women's or girls' ensembles, knitted or crocheted, of artificial fibres",12 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",12.5 PERCENT,DZN,KGM,,,
61042930004,"Women's or girls' ensembles, knitted or crocheted, of wool or fine animal hair",12 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",12.5 PERCENT,DZN,KGM,,,
61042990001,"Women's or girls' ensembles, knitted or crocheted, of other textile materials",12 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",12.5 PERCENT,DZN,KGM,,,
61043100006,"Women's or girls' jackets and blazers, knitted or crocheted, of wool or fine animal hair",10.5 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",12.5 PERCENT,DZN,KGM,,,
61043200005,"Women's or girls' jackets and blazers, knitted or crocheted, of cotton",10.5 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",12.5 PERCENT,DZN,KGM,,,
61043300004,"Women's or girls' jackets and blazers, knitted or crocheted, of synthetic fibres",12 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",12.5 PERCENT,DZN,KGM,,,
61043910006,"Women's or girls' jackets and blazers, knitted or crocheted, of silk or silk waste",12 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",20 PERCENT,DZN,KGM,,,
61043920004,"Women's or girls' jackets and blazers, knitted or crocheted, of artificial fibres",12 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",12.5 PERCENT,DZN,KGM,,,
61043990009,"Women's or girls' jackets and blazers, knitted or crocheted, of other textile materials",12 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",12.5 PERCENT,DZN,KGM,,,
61044100004,"Women's or girls' dresses, knitted or crocheted, of wool or fine animal hair",12 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",12.5 PERCENT,DZN,KGM,,,
61044200003,"Women's or girls' dresses, knitted or crocheted, of cotton",10.5 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",12.5 PERCENT,DZN,KGM,,,
61044300002,"Women's or girls' dresses, knitted or crocheted, of synthetic fibres",12 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",12.5 PERCENT,DZN,KGM,,,
61044400001,"Women's or girls' dresses, knitted or crocheted, of artificial fibres",12 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",12.5 PERCENT,DZN,KGM,,,
61044910004,"Women's or girls' dresses, knitted or crocheted, of silk or silk waste",12 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",20 PERCENT,DZN,KGM,,,
61044990007,"Women's or girls' dresses, knitted or crocheted, of other textile materials",12 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",12.5 PERCENT,DZN,KGM,,,
61045100001,"Women's or girls' skirts and divided skirts, knitted or crocheted, of wool or fine animal hair",12 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",12.5 PERCENT,DZN,KGM,,,
61045200000,"Women's or girls' skirts and divided skirts, knitted or crocheted, of cotton",12 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",12.5 PERCENT,DZN,KGM,,,
61045300009,"Women's or girls' skirts and divided skirts, knitted or crocheted, of synthetic fibres",12 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",12.5 PERCENT,DZN,KGM,,,
61045910001,"Women's or girls' skirts and divided skirts, knitted or crocheted, of silk or silk waste",12 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",20 PERCENT,DZN,KGM,,,
61045920009,"Women's or girls' skirts and divided skirts, knitted or crocheted, of artificial fibres",12 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",12.5 PERCENT,DZN,KGM,,,
61045990004,"Women's or girls' skirts and divided skirts, knitted or crocheted, of other textile materials",12 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",12.5 PERCENT,DZN,KGM,,,
61046110007,"Women's or girls' trousers, breeches and shorts, knitted or crocheted, of wool or fine animal hair",10.5 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",12.5 PERCENT,DZN,KGM,,,
61046120005,"Women's or girls' bib and brace overalls, knitted or crocheted, of wool or fine animal hair",12 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",12.5 PERCENT,DZN,KGM,,,
61046210006,"Women's or girls' trousers, breeches and shorts, knitted or crocheted, of cotton",10.5 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",12.5 PERCENT,DZN,KGM,,,
61046220004,"Women's or girls' bib and brace overalls, knitted or crocheted, of cotton",12 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG,SZ)",12.5 PERCENT,DZN,KGM,,,
61046310005,"Women's or girls' trousers, breeches and shorts, knitted or crocheted, of synthetic fibres",10.5 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",12.5 PERCENT,DZN,KGM,,,
61046320003,"Women's or girls' bib and brace overalls, knitted or crocheted, of synthetic fibres",12 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",12.5 PERCENT,DZN,KGM,,,
61046911008,"Women's or girls' trousers, breeches and shorts, knitted or crocheted, of silk or silk waste",12 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",20 PERCENT,DZN,KGM,,,
61046912007,"Women's or girls' bib and brace overalls, knitted or crocheted, of silk or silk waste",12 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",20 PERCENT,DZN,KGM,,,
61046921006,"Women's or girls' trousers, breeches and shorts, knitted or crocheted, of artificial fibres",12 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",12.5 PERCENT,DZN,KGM,,,
61046922005,"Women's or girls' bib and brace overalls, knitted or crocheted, of artificial fibres",12 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",12.5 PERCENT,DZN,KGM,,,
61046991001,"Women's or girls' trousers, breeches and shorts, knitted or crocheted, of other textile materials",12 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",12.5 PERCENT,DZN,KGM,,,
61046992000,"Women's or girls' bib and brace overalls, knitted or crocheted, of other textile materials",12 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",12.5 PERCENT,DZN,KGM,,,
61051000000,"Men's or boys' shirts, knitted or crocheted, of cotton",10.5 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",12.5 PERCENT,DZN,KGM,,,
61052000008,"Men's or boys' shirts, knitted or crocheted, of man-made fibres",10.5 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",12.5 PERCENT,DZN,KGM,,,
61059010001,"Men's or boys' shirts, knitted or crocheted, of wool or fine animal hair",12 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",12.5 PERCENT,DZN,KGM,,,
61059020009,"Men's or boys' shirts, knitted or crocheted, of silk or silk waste",12 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",20 PERCENT,DZN,KGM,,,
61059090004,"Men's or boys' shirts, knitted or crocheted, of other textile materials",12 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",12.5 PERCENT,DZN,KGM,,,
61061000009,"Women's or girls' blouses, shirts and shirt blouses, knitted or crocheted, of cotton",10.5 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",12.5 PERCENT,DZN,KGM,,,
61062000007,"Women's or girls' blouses, shirts and shirt blouses, knitted or crocheted, of man-made fibres",12 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",12.5 PERCENT,DZN,KGM,,,
61069010000,"Women's or girls' blousers, shirts and shirt blousers, knitted or crocheted, of wool or fine animal hair",10.5 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",12.5 PERCENT,DZN,KGM,,,
61069020008,"Women's or girls' blousers, shirts and shirt blousers, knitted or crocheted, of silk or silk waste",12 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",20 PERCENT,DZN,KGM,,,
61069090003,"Women's or girls' blousers, shirts and shirt blousers, knitted or crocheted, of other textile materials",10.5 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",12.5 PERCENT,DZN,KGM,,,
61071100007,"Men's or boys' underpants and briefs, knitted or crocheted, of cotton",10.5 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",12.5 PERCENT,DZN,KGM,,,
61071200006,"Men's or boys' underpants and briefs, knitted or crocheted, of man-made fibres",12 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",12.5 PERCENT,DZN,KGM,,,
61071910007,"Men's or boys' underpants and briefs, knitted or crocheted, of silk or silk waste",12 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",20 PERCENT,DZN,KGM,,,
61071990000,"Men's or boys' underpants and briefs, knitted or crocheted, of other textile materials",12 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",12.5 PERCENT,DZN,KGM,,,
61072100005,"Men's or boys' nightshirts and pyjamas, knitted or crocheted, of cotton",12 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",12.5 PERCENT,DZN,KGM,,,
61072200004,"Men's or boys' nightshirts and pyjamas, knitted or crocheted, of man-made fibres",12 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",12.5 PERCENT,DZN,KGM,,,
